TransactionID,itemDescription
4094_2014-10-21,"canned beer,fruit/vegetable juice"
4094_2015-03-30,"rolls/buns,soda,turkey"
4095_2015-09-29,"beef,ham"
4095_2015-11-01,"butter,other vegetables"
4095_2015-12-29,"other vegetables,specialty bar"
4096_2014-04-20,"ham,napkins"
4096_2014-05-23,"margarine,pasta"
4096_2014-06-13,"beef,fruit/vegetable juice,yogurt"
4096_2015-06-29,"butter milk,hamburger meat,seasonal products"
4097_2014-05-18,"butter,condensed milk"
4097_2014-06-20,"ice cream,soda"
4097_2014-07-14,"other vegetables,whole milk"
4097_2014-10-03,"beef,coffee,soda"
4097_2015-11-14,"bottled water,other vegetables,vinegar"
4097_2015-11-28,"grapes,hygiene articles"
4098_2014-02-16,"bottled water,other vegetables,yogurt"
4098_2014-09-12,"berries,soda,tropical fruit,whole milk"
4098_2015-01-09,"pip fruit,soda"
4098_2015-02-06,"pork,whole milk"
4099_2014-05-23,"Instant food products,root vegetables"
4099_2015-01-27,"bottled water,fruit/vegetable juice,misc. beverages"
4100_2014-04-23,"dental care,whole milk"
4100_2015-03-01,"whipped/sour cream,whole milk"
4100_2015-04-22,"pastry,sausage,whole milk"
4101_2014-08-05,"hamburger meat,margarine"
4101_2014-11-27,"brown bread,rolls/buns"
4101_2015-01-30,"chicken,rolls/buns"
4101_2015-04-30,"bottled beer,red/blush wine"
4102_2015-04-08,"artif. sweetener,hygiene articles,pip fruit"
4102_2015-05-13,"oil,soda"
4102_2015-07-15,"fish,whole milk"
4102_2015-09-23,"cream cheese ,frankfurter,frozen dessert,other vegetables"
4102_2015-10-23,"grapes,ham"
4102_2015-11-03,"beef,hamburger meat,meat spreads,newspapers,rum,whipped/sour cream"
4103_2014-05-17,"baking powder,canned beer"
4103_2014-12-22,"curd,yogurt"
4103_2015-06-19,"newspapers,red/blush wine,whole milk"
4103_2015-07-26,"chicken,whole milk"
4104_2014-09-01,"coffee,white wine"
4104_2014-09-04,"bottled water,other vegetables"
4104_2014-11-05,"curd cheese,domestic eggs"
4104_2015-01-01,"dessert,soda"
4104_2015-06-12,"other vegetables,pork"
4104_2015-07-27,"other vegetables,sugar,whipped/sour cream,whole milk"
4104_2015-11-30,"detergent,pot plants"
4105_2014-10-26,"liquor (appetizer),onions"
4105_2015-02-05,"pork,whipped/sour cream"
4105_2015-05-29,"root vegetables,tropical fruit"
4105_2015-12-03,"condensed milk,curd,sausage,whole milk"
4106_2014-07-18,"bottled water,coffee"
4106_2014-07-25,"baking powder,tropical fruit"
4106_2014-09-21,pastry
4106_2015-03-06,"condensed milk,grapes,yogurt"
4106_2015-08-25,"margarine,other vegetables,rolls/buns,whole milk"
4107_2014-06-03,"soda,whipped/sour cream"
4107_2014-10-05,"frankfurter,pastry"
4107_2015-02-05,"domestic eggs,frozen fish,mustard,tropical fruit"
4107_2015-11-15,"dog food,sausage,sweet spreads,tropical fruit"
4108_2014-08-27,"domestic eggs,specialty chocolate"
4108_2014-09-13,"chewing gum,whipped/sour cream"
4108_2015-05-12,"candy,ham"
4108_2015-07-21,"bottled water,coffee,rolls/buns,root vegetables,whole milk"
4108_2015-09-27,"butter milk,pork,yogurt"
4109_2014-04-23,margarine
4109_2014-06-03,"pet care,whole milk"
4109_2014-12-05,"frozen vegetables,rolls/buns"
4109_2015-02-08,"berries,whipped/sour cream"
4109_2015-08-24,"dessert,other vegetables"
4109_2015-10-04,"canned beer,pip fruit,white bread"
4110_2014-01-25,"brown bread,chicken,hygiene articles,yogurt"
4110_2014-03-15,"red/blush wine,sausage"
4110_2014-12-03,"bottled beer,domestic eggs"
4110_2015-02-06,"brown bread,newspapers,nuts/prunes"
4110_2015-03-30,"bottled water,pork,soda"
4110_2015-11-28,"root vegetables,whole milk"
4112_2014-04-22,"frozen vegetables,tropical fruit"
4112_2014-09-08,"bottled water,red/blush wine,root vegetables,white wine"
4112_2014-10-14,"specialty chocolate,whipped/sour cream"
4112_2015-02-14,"canned beer,citrus fruit,curd,specialty chocolate"
4112_2015-04-27,"bottled water,ice cream,pip fruit,popcorn,rolls/buns,soda"
4113_2014-03-13,"UHT-milk,other vegetables"
4113_2014-03-14,"coffee,root vegetables"
4113_2014-12-23,"curd,onions"
4113_2015-04-27,"UHT-milk,margarine"
4113_2015-07-19,"bottled beer,tropical fruit"
4113_2015-08-13,"frankfurter,rolls/buns"
4114_2014-03-27,"bottled water,root vegetables,yogurt"
4114_2014-08-07,"chicken,flour"
4114_2015-04-05,"canned beer,fruit/vegetable juice"
4114_2015-08-07,"frankfurter,house keeping products,salty snack"
4115_2014-02-08,"other vegetables,yogurt"
4115_2014-05-07,"coffee,shopping bags"
4115_2015-03-20,"citrus fruit,fruit/vegetable juice,margarine,pastry,tropical fruit"
4115_2015-05-22,"citrus fruit,waffles"
4116_2014-05-23,"dishes,pastry"
4116_2014-10-12,"newspapers,root vegetables,yogurt"
4116_2015-05-01,"detergent,pastry,soda"
4117_2014-04-24,"candy,citrus fruit"
4117_2014-07-12,"liquor,liquor (appetizer)"
4117_2014-08-03,"fruit/vegetable juice,whole milk,yogurt"
4117_2015-01-06,"bottled beer,brown bread"
4117_2015-08-11,"citrus fruit,pot plants"
4117_2015-12-10,"canned beer,organic sausage,shopping bags,tropical fruit"
4118_2015-12-24,"meat,other vegetables"
4119_2014-10-24,"cream cheese ,frozen vegetables"
4119_2015-02-12,"citrus fruit,soda,tropical fruit"
4119_2015-04-15,"beef,whole milk"
4119_2015-05-09,"onions,whole milk"
4120_2014-09-22,"bottled water,yogurt"
4120_2015-01-17,"roll products ,sausage"
4120_2015-03-13,rolls/buns
4120_2015-12-01,"chicken,pip fruit"
4120_2015-12-11,"pip fruit,softener,whole milk"
4121_2014-01-27,"bottled water,whole milk"
4121_2014-04-19,"UHT-milk,ice cream"
4121_2014-04-21,"citrus fruit,other vegetables"
4121_2014-06-06,"whipped/sour cream,yogurt"
4121_2014-07-25,"female sanitary products,liquor,onions,other vegetables"
4121_2015-11-01,"curd,shopping bags,whole milk"
4122_2014-10-20,"bottled water,dessert,nut snack"
4122_2015-04-24,"rolls/buns,tropical fruit"
4122_2015-06-05,"chocolate,meat"
4122_2015-10-23,"UHT-milk,whole milk"
4123_2014-07-07,"bottled water,cooking chocolate"
4123_2015-12-14,"frankfurter,hair spray"
4124_2014-05-31,"fruit/vegetable juice,soda"
4124_2014-07-27,"domestic eggs,light bulbs,pastry"
4124_2014-08-31,"sausage,shopping bags"
4124_2014-11-25,"cereals,semi-finished bread"
4124_2014-12-25,"chicken,rolls/buns"
4124_2015-05-22,"frozen vegetables,white wine,whole milk"
4124_2015-09-09,"frankfurter,mustard,shopping bags"
4125_2014-03-20,"brown bread,candy,whole milk"
4125_2014-06-03,"pip fruit,rolls/buns"
4125_2014-09-21,"pastry,pet care"
4125_2015-03-21,"citrus fruit,yogurt"
4125_2015-06-14,"other vegetables,whole milk"
4126_2014-04-22,"brown bread,other vegetables"
4126_2014-10-18,"coffee,hamburger meat"
4126_2014-11-06,"berries,candy,rolls/buns"
4127_2014-03-18,"mustard,whole milk"
4127_2015-04-11,"butter,canned beer,domestic eggs,margarine"
4127_2015-10-23,"butter,popcorn"
4127_2015-11-12,"bottled beer,curd,herbs"
4129_2014-02-28,"meat spreads,yogurt"
4129_2014-04-02,"napkins,waffles"
4129_2014-10-23,"cream cheese ,root vegetables,soda"
4129_2014-11-10,"chewing gum,pastry,shopping bags,whole milk"
4129_2015-08-13,"cereals,chicken"
4129_2015-09-22,"onions,whole milk"
4129_2015-11-07,"citrus fruit,margarine"
4130_2014-03-04,"soda,soft cheese"
4130_2014-08-01,"canned beer,newspapers,root vegetables,semi-finished bread"
4130_2014-08-03,"liquor,long life bakery product"
4130_2014-10-24,"berries,yogurt"
4130_2015-04-05,"beef,whipped/sour cream"
4130_2015-11-06,"condensed milk,rolls/buns,root vegetables,tropical fruit"
4131_2014-03-20,"bags,napkins"
4131_2014-07-02,"onions,rolls/buns"
4131_2014-10-08,"grapes,other vegetables,root vegetables"
4131_2015-03-29,"UHT-milk,female sanitary products,rolls/buns,sausage"
4132_2014-03-02,"bottled water,shopping bags,yogurt"
4132_2014-09-20,"margarine,other vegetables"
4132_2014-11-04,"frozen fish,whole milk"
4132_2014-12-02,"Instant food products,newspapers"
4133_2014-02-02,"canned beer,soda,yogurt"
4133_2014-02-17,"pastry,root vegetables"
4133_2014-08-04,"white wine,whole milk"
4133_2014-08-22,"seasonal products,soups"
4133_2015-01-22,"citrus fruit,yogurt"
4133_2015-07-27,"root vegetables,semi-finished bread"
4134_2014-09-30,"coffee,whole milk"
4134_2014-12-26,"bottled water,brown bread,other vegetables,specialty bar"
4134_2015-05-05,"packaged fruit/vegetables,pip fruit"
4134_2015-06-14,"citrus fruit,specialty chocolate"
4134_2015-11-06,"meat,whole milk"
4134_2015-11-28,"canned beer,dessert"
4135_2014-02-22,"other vegetables,spices"
4135_2014-05-11,"cream cheese ,whole milk"
4136_2014-02-18,"frozen fish,sugar"
4136_2014-03-16,"frozen dessert,root vegetables"
4136_2015-08-11,"pip fruit,root vegetables"
4137_2014-06-25,"domestic eggs,hamburger meat"
4137_2014-07-23,"canned fish,frozen vegetables,pork,zwieback"
4137_2014-08-17,"onions,pastry,shopping bags"
4137_2014-09-12,"curd,shopping bags"
4137_2014-09-14,"napkins,other vegetables"
4137_2014-12-15,"oil,salty snack,soda"
4137_2014-12-21,fruit/vegetable juice
4137_2015-03-07,"citrus fruit,hamburger meat,root vegetables,shopping bags,sugar,tea"
4137_2015-12-26,"chicken,dessert"
4138_2014-08-24,"beef,processed cheese"
4138_2014-10-07,"chocolate marshmallow,salty snack"
4138_2015-06-12,"light bulbs,pork,waffles"
4138_2015-09-04,"curd,detergent,yogurt"
4138_2015-10-10,"other vegetables,whole milk"
4139_2014-03-25,"bottled water,citrus fruit,domestic eggs"
4139_2015-11-26,"coffee,rolls/buns,soda"
4140_2014-01-02,"curd,newspapers"
4140_2014-01-29,"brown bread,waffles"
4140_2014-02-20,"hygiene articles,whole milk"
4141_2015-11-12,"brown bread,frankfurter,pot plants"
4142_2015-11-17,"beverages,other vegetables"
4143_2014-01-14,"other vegetables,pastry"
4143_2014-03-07,"mustard,salt"
4144_2014-01-08,"bottled beer,whole milk"
4144_2014-05-12,"berries,waffles"
4144_2015-04-01,"finished products,whole milk"
4144_2015-11-06,"root vegetables,waffles"
4145_2014-02-13,"candy,shopping bags"
4145_2014-05-17,"onions,pastry"
4145_2015-04-11,"misc. beverages,rolls/buns"
4146_2014-01-03,"dessert,root vegetables"
4146_2014-04-11,"bottled beer,root vegetables"
4146_2014-04-15,"mayonnaise,roll products ,root vegetables"
4146_2014-08-05,"pastry,sausage"
4146_2014-08-24,"brown bread,whole milk"
4146_2015-02-09,"packaged fruit/vegetables,pastry,pork,rolls/buns"
4147_2014-08-25,"napkins,whole milk"
4147_2015-01-02,"bottled beer,cat food,citrus fruit,newspapers,white wine"
4147_2015-04-18,"canned beer,flour,newspapers"
4147_2015-09-16,"canned beer,pip fruit"
4148_2014-06-26,"domestic eggs,whipped/sour cream"
4148_2014-09-28,"UHT-milk,whole milk"
4148_2015-01-07,"meat,whole milk"
4148_2015-02-09,"beverages,butter milk,sausage"
4148_2015-04-09,"canned beer,newspapers,soda"
4149_2014-02-11,"frozen fish,ice cream,tropical fruit"
4149_2014-05-12,"dessert,pip fruit"
4149_2015-01-07,"citrus fruit,other vegetables"
4149_2015-03-20,"fruit/vegetable juice,pasta"
4150_2014-03-24,"baking powder,bottled beer,red/blush wine,tropical fruit"
4150_2014-08-17,"cream cheese ,root vegetables"
4150_2015-08-23,"brown bread,dessert,pastry,whole milk"
4150_2015-08-26,"pastry,tropical fruit"
4151_2015-11-02,whole milk
4152_2014-12-07,"chewing gum,ham,rolls/buns"
4152_2014-12-21,"condensed milk,hamburger meat"
4152_2015-04-15,"fruit/vegetable juice,pip fruit,sausage,whole milk"
4152_2015-05-29,"bottled beer,pasta,root vegetables,white bread"
4152_2015-06-18,"soda,sugar"
4153_2014-02-14,"UHT-milk,chocolate,flour,long life bakery product,sausage,whole milk"
4153_2014-07-27,"bottled water,root vegetables"
4153_2014-09-28,"brown bread,cream cheese ,rolls/buns,salty snack"
4153_2015-02-05,"brown bread,hard cheese,liquor,other vegetables"
4153_2015-05-27,"meat,pickled vegetables"
4153_2015-06-13,"fruit/vegetable juice,house keeping products"
4153_2015-07-27,"bottled water,rolls/buns"
4154_2014-05-26,"mustard,white bread"
4154_2014-07-26,"domestic eggs,frozen fish"
4154_2014-12-16,"beef,pasta"
4154_2015-07-02,"root vegetables,soda"
4155_2014-03-15,"other vegetables,tropical fruit"
4155_2014-07-19,"bottled water,curd,white bread"
4155_2014-09-03,"beef,curd"
4155_2014-09-10,"Instant food products,salty snack,softener,whole milk"
4155_2015-01-26,"citrus fruit,herbs,oil,soda"
4155_2015-09-24,"pork,sausage"
4156_2014-04-03,"hygiene articles,potato products"
4156_2014-08-19,"candles,cat food,whole milk"
4156_2014-12-13,"butter milk,packaged fruit/vegetables,shopping bags"
4156_2015-08-03,"bottled beer,chocolate,rolls/buns,salty snack,tropical fruit"
4157_2014-04-01,"frozen meals,salty snack"
4157_2015-01-04,"hamburger meat,other vegetables,root vegetables,whole milk"
4158_2015-11-11,"domestic eggs,root vegetables"
4158_2015-12-26,"hard cheese,pip fruit"
4159_2014-05-29,"dishes,other vegetables"
4159_2014-07-11,"canned fish,cat food"
4159_2015-12-28,"bottled water,tropical fruit"
4160_2014-04-25,"bottled beer,frozen vegetables"
4160_2014-07-10,"dish cleaner,specialty cheese,spread cheese"
4160_2014-09-05,"chocolate,soda"
4160_2015-04-19,"root vegetables,turkey"
4160_2015-06-12,"citrus fruit,rolls/buns"
4160_2015-08-12,"Instant food products,pip fruit"
4161_2015-05-03,"meat,tropical fruit,whipped/sour cream"
4161_2015-09-24,"fruit/vegetable juice,whole milk"
4162_2014-02-16,"curd cheese,margarine,red/blush wine"
4162_2014-04-15,"brown bread,canned beer,napkins"
4162_2014-08-16,"bottled beer,bottled water,whole milk"
4162_2015-12-22,"bottled beer,mustard,pip fruit,red/blush wine,yogurt"
4163_2014-02-16,"newspapers,other vegetables"
4163_2014-06-06,"bottled beer,cat food,whole milk"
4163_2014-11-05,"newspapers,root vegetables,sugar"
4163_2015-03-13,"soda,tropical fruit"
4163_2015-04-23,"liquor,specialty chocolate"
4163_2015-05-30,"dishes,frankfurter,rolls/buns"
4164_2014-03-03,curd
4164_2014-03-27,"dessert,whole milk"
4164_2014-09-08,"dessert,pastry,whole milk"
4164_2014-09-25,"canned fish,prosecco,soda"
4165_2014-01-12,"condensed milk,tropical fruit"
4165_2014-04-03,"brown bread,hard cheese,newspapers,other vegetables,roll products ,soda"
4165_2014-05-30,"other vegetables,rolls/buns"
4165_2014-09-16,"beef,white wine"
4165_2014-10-06,"pip fruit,syrup"
4165_2014-11-11,"other vegetables,pot plants"
4165_2015-02-10,"domestic eggs,roll products "
4165_2015-08-18,"citrus fruit,sausage"
4166_2014-12-07,"other vegetables,pasta,whole milk"
4166_2015-04-30,"bottled water,mustard"
4166_2015-07-26,"bottled beer,butter,pastry,shopping bags,yogurt"
4166_2015-11-06,"canned beer,citrus fruit,rolls/buns,whole milk"
4167_2014-08-28,"detergent,fruit/vegetable juice"
4167_2014-10-28,"pastry,sauces"
4167_2015-09-06,"condensed milk,frankfurter"
4168_2014-09-23,"chicken,margarine"
4168_2014-12-03,"turkey,whipped/sour cream"
4169_2014-03-30,"frozen vegetables,salty snack"
4169_2014-04-04,"napkins,rolls/buns,specialty chocolate"
4169_2014-05-24,"canned beer,whole milk"
4169_2014-08-09,"coffee,domestic eggs,root vegetables,soda"
4169_2015-03-19,"canned beer,frankfurter"
4169_2015-11-24,"bottled water,whole milk"
4170_2015-01-08,"rolls/buns,soda"
4170_2015-01-19,"bottled water,curd,domestic eggs,newspapers,yogurt"
4170_2015-05-03,"frozen meals,instant coffee,sausage"
4170_2015-05-11,"chicken,onions"
4170_2015-07-11,"fruit/vegetable juice,ice cream,red/blush wine"
4171_2014-01-07,whole milk
4171_2015-01-26,"newspapers,sausage"
4171_2015-06-03,"butter milk,chewing gum,pastry,yogurt"
4172_2014-02-16,"Instant food products,whipped/sour cream"
4172_2015-02-18,"grapes,pastry,tropical fruit,white bread,whole milk"
4172_2015-10-08,"dental care,soda"
4173_2014-02-14,"candy,whipped/sour cream"
4173_2015-05-11,"hamburger meat,yogurt"
4174_2014-07-15,"citrus fruit,coffee"
4174_2014-10-18,"rolls/buns,whole milk"
4175_2015-01-29,"dessert,frozen meals,grapes,napkins,other vegetables,rolls/buns"
4176_2014-06-11,"other vegetables,rolls/buns,waffles"
4176_2014-09-25,"shopping bags,whole milk"
4176_2015-05-05,"flour,semi-finished bread"
4177_2014-02-05,"beef,fruit/vegetable juice,yogurt"
4177_2015-04-13,"butter,frankfurter,grapes,semi-finished bread,whole milk"
4177_2015-06-15,"bottled beer,canned beer"
4178_2014-05-26,"butter,popcorn"
4178_2014-10-05,"domestic eggs,soda"
4178_2014-12-18,"bottled beer,white bread"
4178_2014-12-25,"brown bread,root vegetables"
4178_2015-01-22,"baking powder,frankfurter,fruit/vegetable juice"
4178_2015-06-03,"berries,chewing gum,coffee,margarine,soda,yogurt"
4178_2015-11-13,"pastry,salty snack,tropical fruit"
4179_2014-08-03,"hamburger meat,other vegetables"
4179_2015-03-06,"brandy,grapes,pastry,pickled vegetables,root vegetables"
4179_2015-03-21,"cat food,frankfurter"
4180_2014-04-21,"shopping bags,white bread"
4180_2014-08-02,"bottled beer,canned beer"
4180_2015-04-01,"brown bread,specialty chocolate"
4180_2015-06-04,"other vegetables,semi-finished bread,whole milk"
4180_2015-09-07,"dessert,hamburger meat"
4180_2015-11-11,"root vegetables,whole milk"
4181_2014-09-07,"detergent,ice cream,rolls/buns"
4182_2014-01-05,"liver loaf,vinegar,whole milk"
4182_2014-01-17,"sliced cheese,whole milk"
4182_2014-11-15,"beef,specialty bar,white bread"
4182_2015-05-12,"cleaner,other vegetables"
4182_2015-06-18,"citrus fruit,specialty bar"
4182_2015-08-21,"chewing gum,pastry"
4183_2014-03-26,other vegetables
4183_2014-06-19,"dog food,frozen potato products,processed cheese"
4183_2014-10-08,"bottled beer,ice cream,salty snack"
4183_2014-10-12,"fruit/vegetable juice,salt,sausage"
4183_2014-11-20,"root vegetables,salty snack"
4183_2015-01-15,"domestic eggs,salty snack,shopping bags,whole milk"
4184_2014-09-17,"pip fruit,rolls/buns"
4184_2015-06-28,"pastry,semi-finished bread,soda,white bread"
4184_2015-12-15,"beverages,yogurt"
4185_2014-11-20,"fruit/vegetable juice,rolls/buns"
4185_2015-01-16,"coffee,curd,pip fruit,rolls/buns"
4186_2015-10-25,"oil,whipped/sour cream,whole milk"
4187_2014-04-16,"canned beer,pastry"
4187_2014-04-19,"onions,pip fruit"
4187_2014-05-04,"snack products,soda,whipped/sour cream,white bread"
4187_2015-04-10,"specialty cheese,whole milk"
4187_2015-05-09,"dog food,pork"
4187_2015-07-31,"bottled beer,sausage"
4187_2015-09-14,"pip fruit,sliced cheese,sugar"
4187_2015-10-28,"berries,canned vegetables,dessert,rolls/buns"
4188_2014-08-20,"shopping bags,soda"
4189_2015-04-07,"long life bakery product,rolls/buns,snack products,soda"
4189_2015-09-11,"sausage,whole milk"
4190_2014-06-28,"bottled water,specialty bar"
4190_2014-08-24,"chicken,flower (seeds)"
4190_2014-09-30,"domestic eggs,sugar"
4190_2014-12-07,"canned beer,shopping bags"
4190_2014-12-30,"cake bar,soda"
4190_2015-04-04,"citrus fruit,newspapers"
4190_2015-09-23,"citrus fruit,pip fruit"
4190_2015-12-24,"frankfurter,fruit/vegetable juice,margarine,root vegetables"
4190_2015-12-27,"newspapers,soda,whole milk"
4191_2014-03-14,"cat food,liver loaf,margarine"
4191_2014-08-05,"citrus fruit,white bread"
4191_2014-11-10,"other vegetables,spread cheese"
4191_2015-04-28,"chicken,other vegetables"
4191_2015-05-10,"long life bakery product,pork"
4191_2015-11-03,"tropical fruit,whipped/sour cream"
4192_2014-02-17,"canned beer,oil,root vegetables,whole milk"
4192_2014-02-22,"butter,seasonal products"
4192_2014-06-08,"beverages,whole milk"
4192_2015-09-12,"chewing gum,coffee,sugar"
4192_2015-12-16,"UHT-milk,bottled water,chicken,yogurt"
4193_2014-04-30,"ketchup,whole milk"
4193_2014-06-14,"sauces,shopping bags"
4193_2014-12-29,"bottled beer,pastry"
4193_2015-08-30,"meat,specialty chocolate"
4194_2014-02-23,"bottled beer,root vegetables"
4194_2014-07-21,"photo/film,whole milk"
4194_2014-11-19,"newspapers,pastry"
4194_2014-12-25,"frozen vegetables,fruit/vegetable juice"
4194_2015-02-07,"bottled water,cream cheese ,hygiene articles,pip fruit"
